score	readID	taxID
65025	NB501013:67:HNG37BGX5:3:11610:23428:1621	823
62500	NB501013:67:HNG37BGX5:3:11510:19896:1889	374
65025	NB501013:67:HNG37BGX5:1:22202:19546:12580	2
65536	NB501013:67:HNG37BGX5:2:11304:25637:12342	1
63001	NB501013:67:HNG37BGX5:2:12211:18543:18067	2
52105	NB501013:67:HNG37BGX5:2:11111:5851:18284	28116
3600	NB501013:67:HNG37BGX5:1:11209:16322:5394	77133
29584	NB501013:67:HNG37BGX5:4:12607:3728:1945	214856
59049	NB501013:67:HNG37BGX5:1:23111:21762:13723	77133
0	NB501013:67:HNG37BGX5:2:21207:4232:18582	0
0	NB501013:67:HNG37BGX5:1:22210:3020:16517	0
0	NB501013:67:HNG37BGX5:2:23109:9407:8033	0
1764	NB501013:67:HNG37BGX5:4:21403:15969:7786	1189653
64009	NB501013:67:HNG37BGX5:1:13204:12383:13057	77133
0	NB501013:67:HNG37BGX5:2:13110:25926:14788	0
21316	NB501013:67:HNG37BGX5:1:22211:2424:13633	29466
7569	NB501013:67:HNG37BGX5:3:11606:7121:2989	2
30276	NB501013:67:HNG37BGX5:3:11612:10845:8640	155900
29189	NB501013:67:HNG37BGX5:3:21605:18471:12819	28116
28397	NB501013:67:HNG37BGX5:4:11605:7108:19601	2
10609	NB501013:67:HNG37BGX5:4:13402:16625:5616	155900
0	NB501013:67:HNG37BGX5:3:21504:18267:8122	0
63504	NB501013:67:HNG37BGX5:3:22412:2458:10443	2
56169	NB501013:67:HNG37BGX5:4:13603:7461:12993	1160721
62500	NB501013:67:HNG37BGX5:3:21407:8981:4036	2
1936	NB501013:67:HNG37BGX5:1:21210:6136:13581	656519
0	NB501013:67:HNG37BGX5:3:11508:16872:14906	0
0	NB501013:67:HNG37BGX5:4:12608:18318:18984	0
14065	NB501013:67:HNG37BGX5:4:23401:15109:8570	515620
62500	NB501013:67:HNG37BGX5:1:11106:25630:5987	214856
62500	NB501013:67:HNG37BGX5:1:11301:9874:5519	2
62500	NB501013:67:HNG37BGX5:2:12110:17584:19354	2
63001	NB501013:67:HNG37BGX5:2:12309:15745:13450	1
52900	NB501013:67:HNG37BGX5:1:11311:16568:9839	28116
62500	NB501013:67:HNG37BGX5:1:23106:1197:9892	1
62500	NB501013:67:HNG37BGX5:2:13212:15324:18511	817
1296	NB501013:67:HNG37BGX5:2:22301:24173:3878	77133
63504	NB501013:67:HNG37BGX5:3:22611:21352:10923	1
62500	NB501013:67:HNG37BGX5:2:12310:8391:19186	1
61504	NB501013:67:HNG37BGX5:1:11206:20902:18567	2
9560	NB501013:67:HNG37BGX5:1:11105:9752:18429	28116
13924	NB501013:67:HNG37BGX5:1:21110:12363:13930	657321
0	NB501013:67:HNG37BGX5:1:23110:11652:13342	0
62500	NB501013:67:HNG37BGX5:3:11604:3867:11461	1
62001	NB501013:67:HNG37BGX5:1:22308:23186:2993	816
62001	NB501013:67:HNG37BGX5:2:11102:6572:2135	2
9409	NB501013:67:HNG37BGX5:2:13201:17761:14052	407
24964	NB501013:67:HNG37BGX5:2:21101:25916:10658	657322
19409	NB501013:67:HNG37BGX5:2:11305:14477:18353	357276
0	NB501013:67:HNG37BGX5:3:13607:10038:3512	0
3242	NB501013:67:HNG37BGX5:3:11502:4595:4900	1796616
196	NB501013:67:HNG37BGX5:3:21511:16242:11182	2
13225	NB501013:67:HNG37BGX5:1:13103:16666:17260	657322
61009	NB501013:67:HNG37BGX5:2:13110:2499:2286	2
19321	NB501013:67:HNG37BGX5:3:22403:5139:20118	679935
25378	NB501013:67:HNG37BGX5:3:22604:13662:13050	435591
18769	NB501013:67:HNG37BGX5:2:21112:11089:6862	679935
0	NB501013:67:HNG37BGX5:1:12205:18325:16336	0
0	NB501013:67:HNG37BGX5:3:22601:14234:19407	0
0	NB501013:67:HNG37BGX5:4:23608:21435:18906	0
5666	NB501013:67:HNG37BGX5:3:11402:19299:5222	1796616
22249	NB501013:67:HNG37BGX5:3:21401:1876:5293	28116
35721	NB501013:67:HNG37BGX5:2:12105:10474:8817	1
0	NB501013:67:HNG37BGX5:4:13403:17272:15180	0
5329	NB501013:67:HNG37BGX5:4:21508:9485:12687	77133
0	NB501013:67:HNG37BGX5:1:21309:8051:20141	0
43012	NB501013:67:HNG37BGX5:1:13111:23717:10722	816
41645	NB501013:67:HNG37BGX5:1:21204:2361:1395	2
26765	NB501013:67:HNG37BGX5:2:12306:23050:3411	155900
0	NB501013:67:HNG37BGX5:4:21607:20401:7294	0
0	NB501013:67:HNG37BGX5:3:12405:16033:12200	0
60516	NB501013:67:HNG37BGX5:3:11409:2631:18651	817
27225	NB501013:67:HNG37BGX5:4:11407:21758:4914	214856
60516	NB501013:67:HNG37BGX5:4:21407:24139:20286	295405
3802	NB501013:67:HNG37BGX5:4:21503:6242:7176	77133
2304	NB501013:67:HNG37BGX5:3:13506:18605:4051	515620
16562	NB501013:67:HNG37BGX5:1:11210:24001:15160	817
60025	NB501013:67:HNG37BGX5:1:22212:22199:9942	2
36733	NB501013:67:HNG37BGX5:1:21301:14622:12959	515620
17424	NB501013:67:HNG37BGX5:2:11104:25149:12392	1301
60025	NB501013:67:HNG37BGX5:2:11204:3033:10600	816
17161	NB501013:67:HNG37BGX5:2:12112:7156:18169	1
27220	NB501013:67:HNG37BGX5:2:12309:13958:2088	817
60025	NB501013:67:HNG37BGX5:2:22103:16451:7521	2
0	NB501013:67:HNG37BGX5:1:12309:8814:11622	0
8649	NB501013:67:HNG37BGX5:2:23304:9078:19225	2
5480	NB501013:67:HNG37BGX5:2:23303:19045:16142	186802
0	NB501013:67:HNG37BGX5:1:13205:24876:15159	0
59536	NB501013:67:HNG37BGX5:1:22110:12596:13611	2
23409	NB501013:67:HNG37BGX5:1:22106:17271:16214	29466
8352	NB501013:67:HNG37BGX5:1:23203:10734:15456	214856
3969	NB501013:67:HNG37BGX5:2:22312:21187:11868	2
7396	NB501013:67:HNG37BGX5:2:12108:23950:2119	214856
59536	NB501013:67:HNG37BGX5:2:23102:18119:2414	649756
26042	NB501013:67:HNG37BGX5:1:22202:8650:18509	515620
31138	NB501013:67:HNG37BGX5:2:23108:6046:5225	816
0	NB501013:67:HNG37BGX5:3:12503:12310:4722	0
59049	NB501013:67:HNG37BGX5:2:13110:23064:12976	817
46825	NB501013:67:HNG37BGX5:3:21504:21511:11219	816
59049	NB501013:67:HNG37BGX5:1:13307:21485:18026	29466
11761	NB501013:67:HNG37BGX5:1:23305:22430:7454	817
0	NB501013:67:HNG37BGX5:3:12509:22706:13484	0
0	NB501013:67:HNG37BGX5:1:22108:16882:14948	0
58564	NB501013:67:HNG37BGX5:1:11308:22184:18130	2
14641	NB501013:67:HNG37BGX5:3:11402:3157:4872	77133
58081	NB501013:67:HNG37BGX5:2:23112:19891:16709	817
13689	NB501013:67:HNG37BGX5:2:22206:21898:8886	1408
7396	NB501013:67:HNG37BGX5:3:12601:26151:13997	679935
14220	NB501013:67:HNG37BGX5:2:21103:9746:17512	817
15696	NB501013:67:HNG37BGX5:3:13608:3773:13599	214856
20970	NB501013:67:HNG37BGX5:3:12401:16338:11230	29466
58564	NB501013:67:HNG37BGX5:3:13609:17101:3246	77133
58564	NB501013:67:HNG37BGX5:3:22411:19940:7108	816
6241	NB501013:67:HNG37BGX5:4:12410:18556:6870	657322
25988	NB501013:67:HNG37BGX5:4:21603:17091:6059	77133
2304	NB501013:67:HNG37BGX5:4:11611:11091:4642	515620
22201	NB501013:67:HNG37BGX5:1:12203:7889:6229	214856
58564	NB501013:67:HNG37BGX5:4:23408:20472:3728	1796613
58081	NB501013:67:HNG37BGX5:2:22308:24330:7570	817
0	NB501013:67:HNG37BGX5:2:11111:17558:13916	0
58081	NB501013:67:HNG37BGX5:2:23205:13721:18200	2
34130	NB501013:67:HNG37BGX5:2:23301:1642:13047	214856
3988	NB501013:67:HNG37BGX5:3:21401:10972:18827	1297617
0	NB501013:67:HNG37BGX5:3:22411:22504:3565	0
25281	NB501013:67:HNG37BGX5:3:21608:22153:11618	332249
0	NB501013:67:HNG37BGX5:4:12609:15094:8478	0
52441	NB501013:67:HNG37BGX5:4:12402:18707:15612	28025
0	NB501013:67:HNG37BGX5:4:22506:20817:1304	0
0	NB501013:67:HNG37BGX5:4:22401:12910:16033	0
55225	NB501013:67:HNG37BGX5:3:22410:3850:1422	2
9913	NB501013:67:HNG37BGX5:4:12409:7449:13987	226186
0	NB501013:67:HNG37BGX5:1:11201:25434:14119	0
57121	NB501013:67:HNG37BGX5:2:11303:19351:12074	817
56644	NB501013:67:HNG37BGX5:1:13111:9818:14428	816
22525	NB501013:67:HNG37BGX5:3:12511:4333:2158	28025
57121	NB501013:67:HNG37BGX5:3:11404:18393:12166	214856
16129	NB501013:67:HNG37BGX5:1:22312:25178:18966	214856
0	NB501013:67:HNG37BGX5:3:12603:7433:16779	0
56644	NB501013:67:HNG37BGX5:1:21306:4983:7200	1
47089	NB501013:67:HNG37BGX5:2:11204:12839:5988	357276
7225	NB501013:67:HNG37BGX5:1:23306:23538:19378	84030
55696	NB501013:67:HNG37BGX5:2:21205:16025:13349	2
11025	NB501013:67:HNG37BGX5:2:22101:17256:13555	2
55696	NB501013:67:HNG37BGX5:3:23603:22533:19967	2
3136	NB501013:67:HNG37BGX5:4:11510:7638:13251	77133
48841	NB501013:67:HNG37BGX5:4:21608:3974:3459	817
55696	NB501013:67:HNG37BGX5:1:12308:16566:12466	28116
12321	NB501013:67:HNG37BGX5:2:11307:14210:10441	679935
0	NB501013:67:HNG37BGX5:1:21203:3910:10915	0
28900	NB501013:67:HNG37BGX5:1:22111:21014:6097	1
23605	NB501013:67:HNG37BGX5:2:13303:26308:14133	29466
56644	NB501013:67:HNG37BGX5:3:12408:18039:12022	28025
56169	NB501013:67:HNG37BGX5:2:22111:8093:11610	39485
24274	NB501013:67:HNG37BGX5:3:11412:11521:3903	28116
13842	NB501013:67:HNG37BGX5:2:21108:1829:10342	77133
35450	NB501013:67:HNG37BGX5:3:13605:13754:3584	515620
26564	NB501013:67:HNG37BGX5:3:13509:10311:9128	77133
16250	NB501013:67:HNG37BGX5:3:23505:23087:2773	28116
8649	NB501013:67:HNG37BGX5:3:21407:19755:6621	77133
0	NB501013:67:HNG37BGX5:3:22403:17918:1476	0
56169	NB501013:67:HNG37BGX5:4:13602:15408:16788	1
55696	NB501013:67:HNG37BGX5:2:13311:9935:16972	816
26792	NB501013:67:HNG37BGX5:1:22312:24855:5034	41294
25721	NB501013:67:HNG37BGX5:4:23412:8877:14102	2
0	NB501013:67:HNG37BGX5:4:23403:17819:8464	0
55696	NB501013:67:HNG37BGX5:4:21409:4552:1535	1
27898	NB501013:67:HNG37BGX5:4:22502:10272:3717	2
0	NB501013:67:HNG37BGX5:1:12308:2053:4832	0
0	NB501013:67:HNG37BGX5:1:13307:8987:7679	0
54756	NB501013:67:HNG37BGX5:1:13201:17836:19325	823
5329	NB501013:67:HNG37BGX5:1:21311:4862:6181	657313
0	NB501013:67:HNG37BGX5:1:21308:2693:12056	0
14641	NB501013:67:HNG37BGX5:4:11408:20191:13896	77133
5000	NB501013:67:HNG37BGX5:1:21308:15628:1513	717608
0	NB501013:67:HNG37BGX5:1:22210:26408:8791	0
25600	NB501013:67:HNG37BGX5:4:12612:1545:17895	77133
55225	NB501013:67:HNG37BGX5:2:11102:3389:6553	1
28121	NB501013:67:HNG37BGX5:4:23503:26503:7835	28116
54756	NB501013:67:HNG37BGX5:1:21102:19737:14363	1
26354	NB501013:67:HNG37BGX5:4:13502:21962:1087	817
54289	NB501013:67:HNG37BGX5:1:11312:2334:14238	816
29929	NB501013:67:HNG37BGX5:3:13604:15106:9327	28116
54756	NB501013:67:HNG37BGX5:3:23411:3086:3083	823
37440	NB501013:67:HNG37BGX5:2:23112:7910:11988	816
54756	NB501013:67:HNG37BGX5:3:23508:16825:19981	1
28849	NB501013:67:HNG37BGX5:1:13203:22572:10784	816
54289	NB501013:67:HNG37BGX5:1:13301:15171:6463	155900
4624	NB501013:67:HNG37BGX5:1:22306:22684:17083	28116
54289	NB501013:67:HNG37BGX5:1:23203:8604:10732	28116
6241	NB501013:67:HNG37BGX5:2:11309:21518:18445	84030
53824	NB501013:67:HNG37BGX5:2:22311:5720:2636	2
47961	NB501013:67:HNG37BGX5:3:23405:14801:9184	155900
0	NB501013:67:HNG37BGX5:4:11508:19448:4943	0
9861	NB501013:67:HNG37BGX5:2:12304:11579:8200	817
45369	NB501013:67:HNG37BGX5:3:21501:14554:19078	1
54289	NB501013:67:HNG37BGX5:3:23409:5183:20369	77133
0	NB501013:67:HNG37BGX5:1:12207:9870:19504	0
25220	NB501013:67:HNG37BGX5:4:21411:9895:17448	328814
54289	NB501013:67:HNG37BGX5:4:13412:26010:16482	816
53824	NB501013:67:HNG37BGX5:1:13301:18407:12680	1
53824	NB501013:67:HNG37BGX5:2:13201:9583:5033	1
576	NB501013:67:HNG37BGX5:2:13311:15633:11146	77133
53824	NB501013:67:HNG37BGX5:3:11503:14017:17347	28116
0	NB501013:67:HNG37BGX5:4:22404:8150:15701	0
0	NB501013:67:HNG37BGX5:1:21307:5787:2841	0
32306	NB501013:67:HNG37BGX5:4:12406:10788:19263	2
52441	NB501013:67:HNG37BGX5:1:13307:10530:6387	2
53361	NB501013:67:HNG37BGX5:1:13108:4970:10633	77133
5041	NB501013:67:HNG37BGX5:3:21608:18845:3015	1
53361	NB501013:67:HNG37BGX5:2:22209:24194:12282	2
52900	NB501013:67:HNG37BGX5:3:12607:22518:15881	1
53361	NB501013:67:HNG37BGX5:2:11204:15087:4561	292800
361	NB501013:67:HNG37BGX5:1:23208:6805:1328	186802
22906	NB501013:67:HNG37BGX5:1:22202:18824:16542	817
0	NB501013:67:HNG37BGX5:2:22112:3272:4573	0
52900	NB501013:67:HNG37BGX5:2:21302:13925:4344	2
37249	NB501013:67:HNG37BGX5:1:21203:15833:1689	310610
26233	NB501013:67:HNG37BGX5:3:21606:3306:15009	2
52441	NB501013:67:HNG37BGX5:2:22305:20412:13367	357276
0	NB501013:67:HNG37BGX5:2:23102:12706:6976	0
21609	NB501013:67:HNG37BGX5:3:21508:23839:17288	214856
49284	NB501013:67:HNG37BGX5:3:11511:8541:6132	2
52900	NB501013:67:HNG37BGX5:3:23405:1922:2416	28116
0	NB501013:67:HNG37BGX5:4:12507:8972:5007	0
0	NB501013:67:HNG37BGX5:1:23202:4593:14657	0
25348	NB501013:67:HNG37BGX5:4:13401:10103:5573	841
4205	NB501013:67:HNG37BGX5:1:21204:10691:18720	155900
38705	NB501013:67:HNG37BGX5:1:13310:20570:5327	817
36481	NB501013:67:HNG37BGX5:2:13301:10098:15002	2
0	NB501013:67:HNG37BGX5:3:12510:23218:12965	0
22625	NB501013:67:HNG37BGX5:1:23308:3539:18883	2
10816	NB501013:67:HNG37BGX5:4:21506:11059:1475	679935
51984	NB501013:67:HNG37BGX5:1:23310:3671:16899	2
0	NB501013:67:HNG37BGX5:3:13602:24784:7334	0
11114	NB501013:67:HNG37BGX5:4:13406:3476:4349	214856
2304	NB501013:67:HNG37BGX5:3:12507:21437:20316	77133
0	NB501013:67:HNG37BGX5:3:22510:12799:10128	0
51984	NB501013:67:HNG37BGX5:4:11506:14211:5273	2
2809	NB501013:67:HNG37BGX5:1:13304:23589:2947	155900
24336	NB501013:67:HNG37BGX5:3:12612:11531:2454	77133
13732	NB501013:67:HNG37BGX5:1:12108:24072:14849	2
12769	NB501013:67:HNG37BGX5:4:23410:3475:6704	77133
0	NB501013:67:HNG37BGX5:1:11306:2635:16399	0
15876	NB501013:67:HNG37BGX5:2:12202:8270:20308	1
22321	NB501013:67:HNG37BGX5:4:21508:11260:6818	2
0	NB501013:67:HNG37BGX5:1:13110:8727:11830	0
47961	NB501013:67:HNG37BGX5:1:22104:8116:9788	28116
51076	NB501013:67:HNG37BGX5:2:13309:20706:5666	2
51076	NB501013:67:HNG37BGX5:2:12204:22360:11124	817
2025	NB501013:67:HNG37BGX5:2:21103:17501:19127	976
4138	NB501013:67:HNG37BGX5:2:22202:2329:4515	657313
51529	NB501013:67:HNG37BGX5:3:11511:26515:8575	1578
51076	NB501013:67:HNG37BGX5:3:22504:12833:10203	2
400	NB501013:67:HNG37BGX5:4:11412:10840:3200	1716
51076	NB501013:67:HNG37BGX5:4:23506:11518:4472	817
48400	NB501013:67:HNG37BGX5:4:13505:15530:16880	28116
50625	NB501013:67:HNG37BGX5:2:11107:19106:8162	2
24336	NB501013:67:HNG37BGX5:4:22403:10332:1647	1
1600	NB501013:67:HNG37BGX5:4:21612:2969:12860	77133
31329	NB501013:67:HNG37BGX5:1:12109:20143:7514	816
50625	NB501013:67:HNG37BGX5:2:11212:10442:15895	823
50625	NB501013:67:HNG37BGX5:3:22605:10930:10840	2
29241	NB501013:67:HNG37BGX5:2:23206:11740:12808	77133
2116	NB501013:67:HNG37BGX5:2:12204:24133:12571	2
50625	NB501013:67:HNG37BGX5:2:21204:2117:13035	1
11449	NB501013:67:HNG37BGX5:4:21612:3766:10762	39485
361	NB501013:67:HNG37BGX5:1:11301:10865:16970	2
50176	NB501013:67:HNG37BGX5:1:12109:22883:13346	2
49284	NB501013:67:HNG37BGX5:1:23209:10895:2695	2
0	NB501013:67:HNG37BGX5:2:11104:6690:12403	0
25385	NB501013:67:HNG37BGX5:1:11304:6013:11842	29466
48400	NB501013:67:HNG37BGX5:2:11110:1073:9266	2
23120	NB501013:67:HNG37BGX5:2:11111:26589:9258	2
50176	NB501013:67:HNG37BGX5:2:22309:14366:14149	1
50176	NB501013:67:HNG37BGX5:3:13505:16479:13029	28116
38025	NB501013:67:HNG37BGX5:3:23603:23040:13577	155900
50176	NB501013:67:HNG37BGX5:4:22505:13894:5630	29466
3364	NB501013:67:HNG37BGX5:1:22110:18301:7317	77133
17377	NB501013:67:HNG37BGX5:1:22103:8271:9939	214856
23285	NB501013:67:HNG37BGX5:1:12207:2427:20327	816
16949	NB501013:67:HNG37BGX5:3:11606:1450:3155	2
9409	NB501013:67:HNG37BGX5:3:22609:14511:10516	679935
0	NB501013:67:HNG37BGX5:1:22106:19255:6270	0
49729	NB501013:67:HNG37BGX5:2:21208:22417:9019	1
4388	NB501013:67:HNG37BGX5:1:22209:13443:2843	39485
6889	NB501013:67:HNG37BGX5:1:22307:25431:4779	214856
2704	NB501013:67:HNG37BGX5:2:11308:1263:1088	155900
0	NB501013:67:HNG37BGX5:1:22210:5583:1527	0
3948	NB501013:67:HNG37BGX5:1:11111:4694:7153	2
29929	NB501013:67:HNG37BGX5:2:21107:17528:2705	28116
49284	NB501013:67:HNG37BGX5:2:12211:8044:11679	77133
14641	NB501013:67:HNG37BGX5:2:21103:16558:5386	1796613
49284	NB501013:67:HNG37BGX5:2:22106:6803:12383	1
21401	NB501013:67:HNG37BGX5:2:22107:6690:14800	657313
0	NB501013:67:HNG37BGX5:3:22611:6182:8863	0
49284	NB501013:67:HNG37BGX5:3:22409:16442:10755	817
0	NB501013:67:HNG37BGX5:3:22509:6976:19398	0
9216	NB501013:67:HNG37BGX5:4:21610:18977:9296	679935
49284	NB501013:67:HNG37BGX5:4:22410:17320:7807	214856
29989	NB501013:67:HNG37BGX5:1:12209:3643:10701	2
5041	NB501013:67:HNG37BGX5:4:13512:13768:12137	1
9216	NB501013:67:HNG37BGX5:2:11107:22311:8635	679935
0	NB501013:67:HNG37BGX5:1:13304:7337:5631	0
33386	NB501013:67:HNG37BGX5:3:22503:2346:15045	28025
9025	NB501013:67:HNG37BGX5:3:11506:6542:10734	679935
48841	NB501013:67:HNG37BGX5:2:13211:24711:18654	817
32400	NB501013:67:HNG37BGX5:3:11511:21048:11413	77133
27173	NB501013:67:HNG37BGX5:2:12307:17790:11417	292800
17424	NB501013:67:HNG37BGX5:4:12502:3466:7712	214856
47961	NB501013:67:HNG37BGX5:3:12408:3050:13508	2
5625	NB501013:67:HNG37BGX5:4:23512:13487:14443	679935
48841	NB501013:67:HNG37BGX5:4:23411:9269:3364	2
48841	NB501013:67:HNG37BGX5:1:22206:1504:16613	1358
0	NB501013:67:HNG37BGX5:4:23604:24892:5452	0
48400	NB501013:67:HNG37BGX5:1:12107:17917:12682	2
8281	NB501013:67:HNG37BGX5:1:13301:1176:11090	39485
47524	NB501013:67:HNG37BGX5:1:13303:11643:16015	823
48400	NB501013:67:HNG37BGX5:2:12309:8113:5038	823
9409	NB501013:67:HNG37BGX5:3:13401:20094:17538	679935
47089	NB501013:67:HNG37BGX5:4:23610:10844:5539	2
12321	NB501013:67:HNG37BGX5:3:13605:8324:16368	214856
25040	NB501013:67:HNG37BGX5:3:12612:8559:9832	29466
20629	NB501013:67:HNG37BGX5:4:22410:6730:14910	214856
0	NB501013:67:HNG37BGX5:3:22601:13887:19879	0
20816	NB501013:67:HNG37BGX5:4:11503:7307:14706	29466
22201	NB501013:67:HNG37BGX5:2:12206:5415:15536	1
0	NB501013:67:HNG37BGX5:1:11205:26500:16653	0
9216	NB501013:67:HNG37BGX5:1:21107:15830:18063	679935
11114	NB501013:67:HNG37BGX5:1:11310:2085:7147	214856
17689	NB501013:67:HNG37BGX5:1:22104:21120:18762	77133
46225	NB501013:67:HNG37BGX5:2:11104:18743:7355	2
0	NB501013:67:HNG37BGX5:2:11302:14958:1961	0
5184	NB501013:67:HNG37BGX5:1:23205:15450:18070	1
0	NB501013:67:HNG37BGX5:3:13601:11632:8090	0
47961	NB501013:67:HNG37BGX5:3:11505:15757:19828	823
0	NB501013:67:HNG37BGX5:2:21210:15788:11111	0
0	NB501013:67:HNG37BGX5:1:21310:11624:6716	0
3600	NB501013:67:HNG37BGX5:1:22101:13635:9489	1834196
14850	NB501013:67:HNG37BGX5:4:11503:12992:9554	28116
47524	NB501013:67:HNG37BGX5:2:11204:20471:17354	823
47524	NB501013:67:HNG37BGX5:1:11110:21992:13166	214856
1225	NB501013:67:HNG37BGX5:1:23304:8737:5208	1264
35890	NB501013:67:HNG37BGX5:2:12210:12097:2279	823
36964	NB501013:67:HNG37BGX5:2:11211:3422:19570	657322
21609	NB501013:67:HNG37BGX5:4:11407:14258:8213	679935
47089	NB501013:67:HNG37BGX5:3:21605:13960:17724	2
47524	NB501013:67:HNG37BGX5:4:12601:15951:19635	2
0	NB501013:67:HNG37BGX5:3:12603:15316:5855	0
5329	NB501013:67:HNG37BGX5:1:21303:10316:6058	679935
10784	NB501013:67:HNG37BGX5:1:13304:23012:3733	214856
324	NB501013:67:HNG37BGX5:1:12301:19319:3414	1117
47089	NB501013:67:HNG37BGX5:2:23309:2158:5280	2
0	NB501013:67:HNG37BGX5:1:23110:18324:13372	0
18424	NB501013:67:HNG37BGX5:2:23112:12559:6559	28116
47089	NB501013:67:HNG37BGX5:2:23309:4781:4658	214856
24964	NB501013:67:HNG37BGX5:4:13503:20289:3828	28116
47089	NB501013:67:HNG37BGX5:1:23307:24721:11325	1
46656	NB501013:67:HNG37BGX5:1:22304:1608:3169	28116
7396	NB501013:67:HNG37BGX5:1:23101:17705:6820	155900
16129	NB501013:67:HNG37BGX5:1:22307:26147:17639	77133
0	NB501013:67:HNG37BGX5:1:23108:5429:18830	0
2570	NB501013:67:HNG37BGX5:3:13412:2905:11344	77133
46656	NB501013:67:HNG37BGX5:3:13609:16904:7492	2
7481	NB501013:67:HNG37BGX5:4:12504:17901:3290	28116
9025	NB501013:67:HNG37BGX5:4:21505:4303:16475	214856
0	NB501013:67:HNG37BGX5:4:21507:3000:16398	0
46656	NB501013:67:HNG37BGX5:4:13410:1975:8830	1
41616	NB501013:67:HNG37BGX5:1:22206:7475:13594	817
45369	NB501013:67:HNG37BGX5:1:23112:1573:12399	166486
38025	NB501013:67:HNG37BGX5:3:13401:2066:6327	77133
4356	NB501013:67:HNG37BGX5:4:23512:24651:15084	77133
3249	NB501013:67:HNG37BGX5:3:23503:11825:18843	155900
0	NB501013:67:HNG37BGX5:4:11412:24228:19850	0
46225	NB501013:67:HNG37BGX5:2:13110:2627:17908	2
0	NB501013:67:HNG37BGX5:1:22106:8255:6401	0
0	NB501013:67:HNG37BGX5:1:13206:16057:17065	0
0	NB501013:67:HNG37BGX5:1:22208:3011:9368	0
0	NB501013:67:HNG37BGX5:2:13312:12857:11013	0
0	NB501013:67:HNG37BGX5:3:23607:5462:15927	0
4096	NB501013:67:HNG37BGX5:2:23312:8241:11124	155900
0	NB501013:67:HNG37BGX5:4:11411:7445:10676	0
44944	NB501013:67:HNG37BGX5:3:11605:23716:11967	2
15625	NB501013:67:HNG37BGX5:4:21504:4799:13159	28116
35821	NB501013:67:HNG37BGX5:4:11508:3410:8983	817
45796	NB501013:67:HNG37BGX5:4:12410:21435:13182	816
0	NB501013:67:HNG37BGX5:4:21507:7148:10071	0
45369	NB501013:67:HNG37BGX5:1:12212:7797:12026	2
43681	NB501013:67:HNG37BGX5:4:23608:17015:3938	2
20736	NB501013:67:HNG37BGX5:2:12312:12055:9288	214856
0	NB501013:67:HNG37BGX5:3:12502:16976:4183	0
19044	NB501013:67:HNG37BGX5:3:11502:12090:4226	77133
44944	NB501013:67:HNG37BGX5:2:11309:22865:12882	823
18225	NB501013:67:HNG37BGX5:3:22507:3837:20189	77133
8826	NB501013:67:HNG37BGX5:3:23407:9096:12616	28116
19557	NB501013:67:HNG37BGX5:4:11605:9877:15638	29466
26244	NB501013:67:HNG37BGX5:4:12410:8884:13056	214856
45796	NB501013:67:HNG37BGX5:1:11302:20277:7923	2
45369	NB501013:67:HNG37BGX5:4:13606:6211:7786	28116
19306	NB501013:67:HNG37BGX5:1:13308:21892:12878	214856
38025	NB501013:67:HNG37BGX5:4:22504:21734:16257	28116
44944	NB501013:67:HNG37BGX5:1:22307:20753:11319	2
44944	NB501013:67:HNG37BGX5:2:11306:16639:2095	816
44944	NB501013:67:HNG37BGX5:2:13202:11184:13567	2
44944	NB501013:67:HNG37BGX5:2:22106:22793:2149	28116
44944	NB501013:67:HNG37BGX5:3:21502:21352:5332	2
42436	NB501013:67:HNG37BGX5:2:23211:5583:8006	823
12282	NB501013:67:HNG37BGX5:4:11607:2220:19283	214856
2304	NB501013:67:HNG37BGX5:4:12605:13610:8753	657313
44944	NB501013:67:HNG37BGX5:4:21409:14640:20028	657322
0	NB501013:67:HNG37BGX5:4:22608:26254:15249	0
15496	NB501013:67:HNG37BGX5:4:21510:16249:4528	77133
9344	NB501013:67:HNG37BGX5:1:11108:1762:8912	657313
1024	NB501013:67:HNG37BGX5:3:21511:10518:15733	1
13924	NB501013:67:HNG37BGX5:1:22210:19416:2793	1
44521	NB501013:67:HNG37BGX5:2:21104:25440:17145	2
0	NB501013:67:HNG37BGX5:2:12309:2852:3269	0
0	NB501013:67:HNG37BGX5:1:21206:23643:8089	0
441	NB501013:67:HNG37BGX5:3:21501:14376:20188	1239
23080	NB501013:67:HNG37BGX5:2:23308:3400:8616	435591
44521	NB501013:67:HNG37BGX5:3:13510:6789:12355	2
0	NB501013:67:HNG37BGX5:3:13602:21317:14709	0
44521	NB501013:67:HNG37BGX5:4:12505:9331:19164	2
28224	NB501013:67:HNG37BGX5:3:21511:3333:3239	1834196
0	NB501013:67:HNG37BGX5:4:22408:11949:16535	0
13456	NB501013:67:HNG37BGX5:4:11503:15568:4926	186802
44100	NB501013:67:HNG37BGX5:1:12303:8115:18400	2
44100	NB501013:67:HNG37BGX5:1:12208:24558:19978	816
7225	NB501013:67:HNG37BGX5:1:12312:6147:2755	155900
0	NB501013:67:HNG37BGX5:1:13108:13043:2764	0
18946	NB501013:67:HNG37BGX5:1:23112:17377:11752	214856
43681	NB501013:67:HNG37BGX5:1:21108:21981:7171	2
29929	NB501013:67:HNG37BGX5:4:12609:3961:19685	28116
43681	NB501013:67:HNG37BGX5:2:11309:10550:17589	328814
