EC#	RPKM	Eukaryota	Archaea	Bacteria	Bacteroidetes	Actinobacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteria	Alphaproteobacteria	Firmicutes	Bacilli	Clostridia	Lachnospiraceae	Eubacteriaceae	Ruminococcaceae	Clostridiaceae	Oscillospiraceae	Other	Piechart
2.7.7.24	187.07433106708996	0.0	0.0	0.0	47.008421652755935	93.37727294288935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	793.7068200145594	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
6.1.1.22	442.23193788809317	0.0	0.0	59.29355992485846	294.12555110804345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.51926693033276	0.0	0.0	0.0	0.0	0.0	1007.9905187225937	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
2.5.1.72	306.424239462353	0.0	0.0	0.0	173.28526621853572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.566425722742636	0.0	0.0	0.0	0.0	1505.7333078582687	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
3.6.3.20	294.63161391330925	0.0	0.0	36.99854210944672	0.0	36.99854210944672	0.0	0.0	0.0	0.0	0.0	0.0	37.09853816920198	73.99708421889343	0.0	73.32133706198078	0.0	0.0	615.6986941537743	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
3.6.3.31	36.89908366291595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.89908366291595	0.0	0.0	0.0	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
2.3.3.13	131.31985037517072	0.0	0.0	0.0	55.015868226872676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1297.1676965210668	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
3.5.2.3	158.213979137627	0.0	0.0	0.0	0.0	63.11149099025012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1616.7422985054075	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
5.1.3.4	118.846029134996	0.0	0.0	59.680257054803185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.165772080192816	0.0	0.0	0.0	0.0	0.0	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
2.8.1.4	69.85475380460424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1187.530814678272	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
2.5.1.7	62.587185230675175	0.0	0.0	32.682045530011266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.905139700663906	0.0	0.0	0.0	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
6.3.4.2	358.98437918822583	0.0	0.0	0.0	127.00304531916638	0.0	0.0	56.54579925591801	0.0	0.0	0.0	0.0	74.12914530600192	0.0	0.0	0.0	0.0	0.0	1722.2086182213725	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
3.2.2.9	238.26595473475072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.9175490405263	0.0	0.0	0.0	0.0	0.0	120.40753616319941	0.0	0.0	1018.9947820274255	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
2.4.2.22	286.353778317414	0.0	0.0	0.0	143.7325562576412	0.0	0.0	0.0	0.0	0.0	0.0	70.75494393095224	0.0	0.0	0.0	0.0	0.0	0.0	1221.72672818995	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
3.6.3.14	1283.0927991636038	0.0	23.46403268821322	70.8407165838356	622.017461200331	25.27893024420761	0.0	29.33004086026652	85.36525511081462	0.0	27.28918314633148	32.76004563867478	52.92288527113281	58.60074812229194	0.0	56.217109184401096	0.0	0.0	3383.10864892275	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
6.3.5.5	148.48985730611517	0.0	0.0	0.0	51.961827461378476	0.0	0.0	0.0	0.0	12.804532763623818	0.0	0.0	0.0	12.864535260173131	0.0	20.320442816587317	0.0	0.0	859.1548230739913	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
4.1.1.49	846.211166193355	0.0	0.0	0.0	486.5722450177051	0.0	0.0	25.656932939448097	0.0	0.0	0.0	0.0	0.0	76.87506399394337	0.0	102.57986434559193	0.0	0.0	2626.9600182433305	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
2.4.2.43	51.54842746931078	0.0	0.0	0.0	23.30468441868376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	480.1436318606594	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
2.7.1.5	112.45795469369891	0.0	0.0	0.0	84.615238420667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	473.3261766415424	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
3.1.1.73	64.47713958376397	0.0	0.0	0.0	42.96231337278476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	365.7520455866465	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
2.7.7.38	163.6272399045717	0.0	0.0	0.0	163.6272399045717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
3.2.1.55	60.760230481868035	0.0	0.0	0.0	39.96256514458814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	353.5603107337583	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
3.2.1.37	31.866427733693293	0.0	0.0	0.0	15.942461234151837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	270.70743049220476	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
5.4.2.2	592.9861322671659	0.0	0.0	24.467841573270466	283.1418355551076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.36849968395164	0.0	0.0	23.997306158399883	0.0	0.0	3230.1810380394163	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
5.4.3.2	65.13157028715082	0.0	0.0	0.0	0.0	32.52715431896856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	554.2750714590985	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
2.1.1.72	293.33108046912025	0.0	0.0	0.0	247.57621672710445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	777.8326836142683	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
5.3.1.25	23.108517041422107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	392.8447897041758	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
2.7.8.5	71.8662781288206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1221.72672818995	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
3.2.1.23	421.1093227288598	0.0	0.0	0.0	286.2458949205376	0.0	0.0	0.0	0.0	0.0	0.0	27.100610311164328	0.0	0.0	0.0	0.0	0.0	0.0	1831.9678974516842	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
2.4.1.18	357.70223762333137	0.0	0.0	0.0	143.19704002717307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.4660091335025	0.0	0.0	2669.6662038651493	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
2.2.1.6	24.732358779467987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	420.45009925095576	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
3.6.3.36	52.19185978176704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	887.2616162900397	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
6.1.1.21	129.56165864403815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2202.548196948648	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
2.3.1.51	29.71095048182843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	505.0861581910833	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
1.8.4.11	386.54653402496245	0.0	0.0	0.0	146.02616087877377	0.0	0.0	0.0	0.0	0.0	0.0	43.30113287887929	0.0	0.0	0.0	0.0	0.0	0.0	3352.727084544259	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
3.5.1.88	366.99918995895916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	149.20064263700795	0.0	0.0	66.95833718343772	0.0	0.0	0.0	0.0	0.0	0.0	2564.28357235473	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
2.3.1.129	53.41034678056316	0.0	0.0	0.0	53.41034678056316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
